metabolite_id,metabolite_name,compartment,formula,charge
ile__L_e,L-Isoleucine,C_e,C6H13NO2,0
imacp_c,3-(Imidazol-4-yl)-2-oxopropyl phosphate,C_c,C6H7N2O5P,-2
imp_c,IMP C10H11N4O8P,C_c,C10H11N4O8P,-2
ind3ac_c,Indole 3 acetate C10H8NO2,C_c,C10H8NO2,-1
ind3ac_e,Indole 3 acetate C10H8NO2,C_e,C10H8NO2,-1
ind3ac_p,Indole 3 acetate C10H8NO2,C_p,C10H8NO2,-1
indpyr_c,Indolepyruvate C11H8NO3,C_c,C11H8NO3,-1
inost_c,Myo-Inositol,C_c,C6H12O6,0
inost_e,Myo-Inositol,C_e,C6H12O6,0
ins_c,Inosine,C_c,C10H12N4O5,0
ipdp_c,Isopentenyl diphosphate,C_c,C5H9O7P2,-3
itp_c,ITP C10H11N4O14P3,C_c,C10H11N4O14P3,-4
ivcoa_c,Isovaleryl-CoA,C_c,C26H40N7O17P3S,-4
k_c,Potassium,C_c,K,1
k_e,Potassium,C_e,K,1
k_p,Potassium,C_p,K,1
lac__D_c,D-Lactate,C_c,C3H5O3,-1
lac__D_e,D-Lactate,C_e,C3H5O3,-1
lac__D_p,D-Lactate,C_p,C3H5O3,-1
lac__L_c,L-Lactate,C_c,C3H5O3,-1
lac__L_e,L-Lactate,C_e,C3H5O3,-1
lac__L_p,L-Lactate,C_p,C3H5O3,-1
lald__D_c,D-Lactaldehyde,C_c,C3H6O2,0
lald__L_c,L-Lactaldehyde,C_c,C3H6O2,0
leu__L_c,L-Leucine,C_c,C6H13NO2,0
leu__L_e,L-Leucine,C_e,C6H13NO2,0
lgt__S_c,(R)-S-Lactoylglutathione,C_c,C13H20N3O8S,-1
lipoamp_c,Lipoyl-AMP,C_c,C18H25N5O8PS2,0
lipoate_c,Lipoate,C_c,C8H13O2S2,-1
lipoate_e,Lipoate,C_e,C8H13O2S2,-1
lipopb_c,Lipoate (protein bound),C_c,C8H13OS2,0
lmn2_c,Laminaribiose,C_c,C12H22O11,0
lmn2_e,Laminaribiose,C_e,C12H22O11,0
lnlc_c,Linoleic acid (all cis C18:2) n-6,C_c,C18H31O2,-1
lnlccoa_c,Linoleic coenzyme A,C_c,C39H62N7O17P3S,0
lys__L_c,L-Lysine,C_c,C6H15N2O2,1
lys__L_e,L-Lysine,C_e,C6H15N2O2,1
lys__L_p,L-Lysine,C_p,C6H15N2O2,1
malACP_c,Malonyl-[acyl-carrier protein],C_c,C387H604N96O145P0S3,0
mal__L_c,L-Malate,C_c,C4H4O5,-2
mal__L_e,L-Malate,C_e,C4H4O5,-2
malcoa_c,Malonyl CoA C24H33N7O19P3S,C_c,C24H33N7O19P3S,-5
malt_c,Maltose C12H22O11,C_c,C12H22O11,0
malthp_c,Maltoheptaose,C_c,C42H72O36,0
malthx_c,Maltohexaose,C_c,C36H62O31,0
malthx_p,Maltohexaose,C_p,C36H62O31,0
maltpt_c,Maltopentaose,C_c,C30H52O26,0
malttr_c,Maltotriose C18H32O16,C_c,C18H32O16,0
maltttr_c,Maltotetraose,C_c,C24H42O21,0
man1p_c,D-Mannose 1-phosphate,C_c,C6H11O9P,0
man6p_c,D-Mannose 6-phosphate,C_c,C6H11O9P,0
man_c,D-Mannose,C_c,C6H12O6,0
man_e,D-Mannose,C_e,C6H12O6,0
melib_c,Melibiose C12H22O11,C_c,C12H22O11,0
melib_e,Melibiose C12H22O11,C_e,C12H22O11,0
meoh_c,Methanol,C_c,CH4O,0
mercppyr_c,Mercaptopyruvate,C_c,C3H3O3S,-1
met__D_c,D-Methionine,C_c,C5H11NO2S,0
met__D_e,D-Methionine,C_e,C5H11NO2S,0
met__L_c,L-Methionine,C_c,C5H11NO2S,0
met__L_e,L-Methionine,C_e,C5H11NO2S,0
met__L_p,L-Methionine,C_p,C5H11NO2S,0
methf_c,"5,10-Methenyltetrahydrofolate",C_c,C20H20N7O6,-1
metox__R_c,L methionine R oxide C5H11NO3S,C_c,C5H11NO3S,0
metox__R_e,L methionine R oxide C5H11NO3S,C_e,C5H11NO3S,0
metox_c,L Methionine S oxide C5H11NO3S,C_c,C5H11NO3S,0
metox_e,L Methionine S oxide C5H11NO3S,C_e,C5H11NO3S,0
metsox_R__L_c,L-methionine-R-sulfoxide,C_c,C5H11NO3S,0
metsox_S__L_c,L-Methionine Sulfoxide,C_c,C5H11NO3S,0
mev__R_c, R  Mevalonate C6H11O4,C_c,C6H11O4,-1
mg2_c,Magnesium,C_c,Mg,2
mg2_e,Magnesium,C_e,Mg,2
mg2_p,Magnesium,C_p,Mg,2
mhpglu_c,5 Methyltetrahydropteroyltri L glutamate C25H36N8O12,C_c,C30H35N9O12,0
mi1p__D_c,1D-myo-Inositol 1-phosphate,C_c,C6H11O9P,-2
mi3p__D_c,1D-myo-Inositol 3-phosphate,C_c,C6H11O9P,0
mlthf_c,"5,10-Methylenetetrahydrofolate",C_c,C20H21N7O6,-2
mmal_c,Methylmalonate C4H4O4,C_c,C4H4O4,-2
mmalsa__S_c, S  Methylmalonate semialdehyde C4H5O3,C_c,C4H5O3,0
mmcoa__S_c,(S)-Methylmalonyl-CoA,C_c,C25H35N7O19P3S,-5
mmtsa_c,(S)-Methylmalonate semialdehyde,C_c,C4H5O3,-1
mn2_c,Manganese,C_c,Mn,2
mn2_e,Manganese,C_e,Mn,2
mn2_p,Manganese,C_p,Mn,2
mnl_c,D-Mannitol,C_c,C6H14O6,0
mql7_c,Menaquinol 7 C46H66O2,C_c,C46H66O2,0
mql8_c,Menaquinol 8,C_c,C51H74O2,0
mqn7_c,Menaquinone 7 C46H64O2,C_c,C46H64O2,0
mqn8_c,Menaquinone 8,C_c,C51H72O2,0
mthgxl_c,Methylglyoxal,C_c,C3H4O2,0
murein4p3p_p,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",C_p,C71H109N13O39,-4
murein5p3p_p,"Two linked disacharide pentapeptide and tripeptide murein units (uncrosslinked, middle of chain)",C_p,C74H114N14O40,-4
murein5p5p_p,"Two linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)",C_p,C80H124N16O42,-4
murein5px3p_p,"Two disacharide linked murein units, pentapeptide corsslinked tripeptide (A2pm->A2pm) (middle of chain)",C_p,C74H112N14O39,-4
n2o_c,Nitrous oxide,C_c,N2O,0
n2o_e,Nitrous oxide,C_e,N2O,0
n2o_p,Nitrous oxide,C_p,N2O,0
n4abutn_c,N4 Acetylaminobutanal C6H11NO2,C_c,C6H11NO2,0
n6all26d_c,"N6-Acetyl-LL-2,6-diaminoheptanedioate",C_c,C9H15N2O5,-1
na1_c,Sodium,C_c,Na,1
na1_e,Sodium,C_e,Na,1
na1_p,Sodium,C_p,Na,1
nac_c,Nicotinate,C_c,C6H4NO2,-1
nac_e,Nicotinate,C_e,C6H4NO2,-1
nac_p,Nicotinate,C_p,C6H4NO2,-1
nad_c,Nicotinamide adenine dinucleotide,C_c,C21H26N7O14P2,-1
nadh_c,Nicotinamide adenine dinucleotide - reduced,C_c,C21H27N7O14P2,-2
nadhx__R_c,(R)-NADHX,C_c,C21H29N7O15P2,0
nadhx__S_c,"Adenosine 5'-(3-{5-[(2S)-5-carbamoyl-2-hydroxy-3,4-dihydropyridin-1-yl]-5-deoxy-?-D-ribofuranosyl} dihydrogen diphosphate)",C_c,C21H29N7O15P2,0
nadp_c,Nicotinamide adenine dinucleotide phosphate,C_c,C21H25N7O17P3,-3
nadph_c,Nicotinamide adenine dinucleotide phosphate - reduced,C_c,C21H26N7O17P3,-4
nadphx__R_c,(R)-NADPHX,C_c,C21H28N7O18P3,0
nadphx__S_c,(S)-NADPHX,C_c,C21H28N7O18P3,0
nal2a6o_c,N-Acetyl-L-2-amino-6-oxopimelate,C_c,C9H11NO6,-2
ncam_c,Nicotinamide,C_c,C6H6N2O,0
nh3_c,Ammonia,C_c,H3N,0
nh4_c,Ammonium,C_c,H4N,1
nh4_e,Ammonium,C_e,H4N,1
nh4_p,Ammonium,C_p,H4N,1
nh4oh_c,Ammonium hydroxide,C_c,H5NO,0
ni2_c,Nickel,C_c,Ni,2
ni2_e,Nickel,C_e,Ni,2
ni2_p,Nickel,C_p,Ni,2
nicrns_c,Nicotinate D-ribonucleoside,C_c,C11H13NO6,0
nicrnt_c,Nicotinate D-ribonucleotide,C_c,C11H12NO9P,-2
nmn_c,NMN C11H14N2O8P,C_c,C11H14N2O8P,-1
nmn_e,NMN C11H14N2O8P,C_e,C11H14N2O8P,-1
no2_c,Nitrite,C_c,NO2,-1
no2_e,Nitrite,C_e,NO2,-1
no2_p,Nitrite,C_p,NO2,-1
no3_c,Nitrate,C_c,NO3,-1
no3_e,Nitrate,C_e,NO3,-1
no_c,Nitric oxide,C_c,NO,0
no_e,Nitric oxide,C_e,NO,0
nona2coa_c,Nona 2 enoyl CoA,C_c,C30H44N7O17P3S,0
nona_c,Nonanoate C9H17O2,C_c,C9H17O2,-1
nonacoa_c,Nonanoyl CoA,C_c,C30H48N7O17P3S,0
o2_c,O2 O2,C_c,O2,0
o2_e,O2 O2,C_e,O2,0
o2_p,O2 O2,C_p,O2,0
o2s_c,Superoxide anion,C_c,O2,-1
oaa_c,Oxaloacetate,C_c,C4H2O5,-2
oc2coa_c,Trans-Oct-2-enoyl-CoA,C_c,C29H44N7O17P3S,0
occoa_c,Octanoyl-CoA (n-C8:0CoA),C_c,C29H46N7O17P3S,-4
ocdca_c,Octadecanoate (n-C18:0),C_c,C18H35O2,-1
ocdca_p,Octadecanoate (n-C18:0),C_p,C18H35O2,-1
ocdcea_c,Octadecenoate (n-C18:1),C_c,C18H33O2,-1
ocdcea_e,Octadecenoate (n-C18:1),C_e,C18H33O2,-1
ocdcea_p,Octadecenoate (n-C18:1),C_p,C18H33O2,-1
ochol_c,26-Oxocholest-4-en-3-one,C_c,C27H40O2,0
ocholc5coa_c,CoA-22-one-cholest-4-en-3-one C5 side chain,C_c,C45H66N7O19P3S,0
ocholc8coa_c,CoA-24-one-cholest-4-en-3-one C8 side chain,C_c,C48H72N7O19P3S,0
octa_c,Octanoate (n-C8:0),C_c,C8H15O2,-1
octdp_c,All-trans-Octaprenyl diphosphate,C_c,C40H65O7P2,-3
od2coa_c,Trans-Octadec-2-enoyl-CoA,C_c,C39H64N7O17P3S,-4
ode2coa_c,Trans cis octadeca 2 9 dienoyl CoA,C_c,C39H62N7O17P3S,0
odecoa_c,Octadecenoyl-CoA (n-C18:1CoA),C_c,C39H64N7O17P3S,-4
ohpb_c,2-Oxo-3-hydroxy-4-phosphobutanoate,C_c,C4H4O8P,-3
orn__D_c,D-Ornithine,C_c,C5H13N2O2,1
orn__L_c,L Ornithine C5H13N2O2,C_c,C5H13N2O2,1
orn__L_e,L Ornithine C5H13N2O2,C_e,C5H13N2O2,1
orn_c,Ornithine,C_c,C5H13N2O2,1
orn_e,Ornithine,C_e,C5H13N2O2,1
orot5p_c,Orotidine 5'-phosphate,C_c,C10H10N2O11P,-3
orot_c,Orotate C5H3N2O4,C_c,C5H3N2O4,-1
oxa_c,Oxalate,C_c,C2O4,-2
oxadpcoa_c,3-Oxoadipyl-CoA,C_c,C27H37N7O20P3S,-5
oxalcoa_c,Oxalyl-CoA,C_c,C23H31N7O19P3S,-5
