reaction_id,reaction_name,equation,lower_bound,upper_bound,gene_rule,subsystem
AACT,,accoa_c + akg_c + h2o_c + 2.0 h_c <=> coa_c + hcit_c,-1000.0,1000.0,,
AACTOOR,Aminoacetone:oxygen oxidoreductase(deaminating)(flavin-containing),aact_c + h2o_c + o2_c --> h2o2_c + mthgxl_c + nh4_c,0.0,1000.0,,
AALDH,Aryl alcohol dehydrogenase,nadh_c + pacald_c <=> nad_c + pea_c,-1000.0,1000.0,XP_023463445_1,
AAMYLpp,Alpha-amylase (periplasm),14glucan_p --> malthx_p,0.0,1000.0,XP_023470321_1,
AASAD3,L-aminoadipate-semialdehyde dehydrogenase (NADH),L2aadp6sa_c + h2o_c + nad_c --> L2aadp_c + 2.0 h_c + nadh_c,0.0,1000.0,XP_023466483_1 or XP_023469137_1,
AATA,2 aminoadipate transaminase,2oxoadp_c + glu__L_c <=> L2aadp_c + akg_c,-1000.0,1000.0,XP_023461657_1 or XP_023466945_1 or XP_023470954_1,
ABTA,4-aminobutyrate transaminase,4abut_c + akg_c --> glu__L_c + sucsal_c,0.0,1000.0,XP_023462037_1 or XP_023468367_1,
ABTt,L arabinitol transport via passive diffusion,abt_e <=> abt_c,-1000.0,1000.0,,
ABUTD,Aminobutyraldehyde dehydrogenase,4abutn_c + h2o_c + nad_c --> 4abut_c + 2.0 h_c + nadh_c,0.0,1000.0,XP_023463229_1 or XP_023463260_1 or XP_023464136_1,
ABUTt2r,4 aminobutyrate reversible transport in via proton symport,4abut_e + h_e --> 4abut_c + h_c,0.0,1000.0,XP_023471395_1,
ABUTtex,4-aminobutyrate transport via diffusion (extracellular to periplasm),4abut_e <=> 4abut_p,-1000.0,1000.0,,
ACACT1r,Acetyl-CoA C-acetyltransferase,2.0 accoa_c <=> aacoa_c + coa_c,-1000.0,1000.0,XP_023469033_1,
ACACT3r,Acetyl-CoA C-acyltransferase (hexanoyl-CoA) (r),accoa_c + hxcoa_c <=> 3oocoa_c + coa_c,-1000.0,1000.0,,
ACACT4r,Acetyl-CoA C-acyltransferase (octanoyl-CoA) (r),accoa_c + occoa_c <=> 3odcoa_c + coa_c,-1000.0,1000.0,,
ACACt2,Acetoacetate transport via proton symport,acac_e + h_e --> acac_c + h_c,0.0,1000.0,XP_023462876_1 or XP_023466247_1 or XP_023470959_1,
ACALDt,Acetaldehyde reversible transport,acald_e <=> acald_c,-1000.0,1000.0,spontaneous,
ACCOAC,Acetyl-CoA carboxylase,accoa_c + atp_c + hco3_c --> adp_c + h_c + malcoa_c + pi_c,0.0,1000.0,XP_023462445_1 or XP_023463623_1 or XP_023468770_1 or XP_023470433_1,
ACCOAL,Acetate-CoA ligase (ADP-forming),atp_c + coa_c + ppa_c --> adp_c + pi_c + ppcoa_c,0.0,1000.0,XP_023462610_1,
ACGAMK,N-acetylglucosamine kinase,acgam_c + atp_c --> acgam6p_c + adp_c + h_c,0.0,1000.0,,
ACGAMPM,Phosphoacetylglucosamine mutase,acgam6p_c <=> acgam1p_c,-1000.0,1000.0,XP_023469414_1,
ACGLUtd,"Transport of N-Acetyl-L-Glutamate, Diffusion",acglu_c <=> acglu_e,-1000.0,1000.0,,
ACGS,N-acetylglutamate synthase,accoa_c + glu__L_c --> acglu_c + coa_c + h_c,0.0,1000.0,XP_023469356_1,
ACHBS,2-aceto-2-hydroxybutanoate synthase,2obut_c + h_c + pyr_c --> 2ahbut_c + co2_c,0.0,1000.0,,
ACITL,ATP-Citrate lyase,atp_c + cit_c + coa_c --> accoa_c + adp_c + oaa_c + pi_c,0.0,1000.0,XP_023465631_1,
ACLSb,Acetolactate synthase (step 2),2ahethmpp_c + pyr_c --> alac__S_c + thmpp_c,0.0,1000.0,,
ACM6PH,N-acetylmuramate 6-phosphate hydrolase,acmum6p_c + h2o_c --> acgam6p_c + lac__D_c,0.0,1000.0,,
ACOAD22f,Acyl CoA dehydrogenase  vaccenyl CoA,fad_c + vacccoa_c <=> fadh2_c + vacc2coa_c,-1000.0,1000.0,,
ACOAD26f,Acyl CoA dehydrogenase  acyl CoA dehydrogenase  oleicyl CoA   C181d9,fad_c + odecoa_c <=> fadh2_c + ode2coa_c,-1000.0,1000.0,,
ACOAD27f,Acyl CoA dehydrogenase  cis hexadec 7 enoyl CoA,fad_c + hdd7coa_c <=> fadh2_c + hdd7_2_coa_c,-1000.0,1000.0,,
ACOAD28f,Acyl CoA dehydrogenase  cis tetradec 5 enoyl CoA,fad_c + tded5coa_c <=> fadh2_c + tded5_2_coa_c,-1000.0,1000.0,,
ACOAD3f,Acyl-CoA dehydrogenase (octanoyl-CoA),fad_c + occoa_c <=> fadh2_c + oc2coa_c,-1000.0,1000.0,,
ACOAD4f,Acyl-CoA dehydrogenase (decanoyl-CoA),dcacoa_c + fad_c <=> dc2coa_c + fadh2_c,-1000.0,1000.0,XP_023465744_1,
ACOAD5f,Acyl-CoA dehydrogenase (dodecanoyl-CoA),ddcacoa_c + fad_c <=> dd2coa_c + fadh2_c,-1000.0,1000.0,XP_023465744_1,
ACOAD6f,Acyl-CoA dehydrogenase (tetradecanoyl-CoA),fad_c + tdcoa_c <=> fadh2_c + td2coa_c,-1000.0,1000.0,XP_023465744_1,
ACOAD8f,Acyl-CoA dehydrogenase (octadecanoyl-CoA),fad_c + stcoa_c <=> fadh2_c + od2coa_c,-1000.0,1000.0,,
ACOADH1,2-oxoisovalerate dehydrogenase (acylating; 3-methyl-2-oxopentanoate),2mbcoa_c + fad_c --> 2mb2coa_c + fadh2_c,0.0,1000.0,XP_023466630_1,
ACOAM,Acetate CoA ligase AMP-forming,ac_c + atp_c --> acadl_c + ppi_c,0.0,1000.0,XP_023464063_1,
ACONT,Aconitate hydratase,cit_c <=> icit_c,-1000.0,1000.0,XP_023468096_1,
ACOTA,Acetylornithine transaminase,acorn_c + akg_c <=> acg5sa_c + glu__L_c,-1000.0,1000.0,XP_023462037_1 or XP_023464704_1,
ACOXT,Acetyl-CoA:oxalate CoA-transferase,accoa_c + oxa_c <=> ac_c + oxalcoa_c,-1000.0,1000.0,XP_023466261_1,
ACP1_FMN,Acid phosphatase (FMN),fmn_c + h2o_c --> pi_c + ribflv_c,0.0,1000.0,XP_023461244_1 or XP_023465019_1 or XP_023467962_1,
ACPS,Acyl Carrier Protein Synthase,coa_c + h2o_c --> 2.0 h_c + pan4p_c + pap_c,0.0,1000.0,XP_023461601_1,
ACS,Acetyl-CoA synthetase,ac_c + atp_c + coa_c --> accoa_c + amp_c + ppi_c,0.0,1000.0,XP_023462249_1 or XP_023462610_1 or XP_023466733_1,
ACS2,Acetyl-CoA synthase (propionate),atp_c + coa_c + ppa_c --> amp_c + ppcoa_c + ppi_c,0.0,1000.0,XP_023466733_1 or XP_023471594_1,
ACSPHAC100,R 3 Hydroxyacid Acyl CoA Synthetase  C100,R_3hdcaa_c + atp_c + coa_c --> R_3hdcoa_c + amp_c + ppi_c,0.0,1000.0,XP_023470575_1,
ACSPHAC101,R 3 Hydroxyacid Acyl CoA Synthetase  C101,R3hdec4e_c + atp_c + coa_c --> R3hdec4coa_c + amp_c + ppi_c,0.0,1000.0,XP_023470575_1,
ACSPHAC120,R 3 Hydroxyacid Acyl CoA Synthetase  C120,R_3hdda_c + atp_c + coa_c --> R_3hddcoa_c + amp_c + ppi_c,0.0,1000.0,XP_023470575_1,
ACSPHAC121,R 3 Hydroxyacid Acyl CoA Synthetase  C121,R_3hdd5ea_c + atp_c + coa_c --> R_3hcddec5ecoa_c + amp_c + ppi_c,0.0,1000.0,XP_023470575_1,
ACSPHAC121d6,R 3 Hydroxyacid Acyl CoA Synthetase  C121d6,R_3hdd6e_c + atp_c + coa_c --> R_3hdd6coa_c + amp_c + ppi_c,0.0,1000.0,XP_023470575_1,
ACSPHAC140,R 3 Hydroxyacid Acyl CoA Synthetase  C140,R_3httdca_c + atp_c + coa_c --> R_3hmrscoa_c + amp_c + ppi_c,0.0,1000.0,XP_023470575_1,
ACSPHAC141,R 3 Hydroxyacid Acyl CoA Synthetase  C141,R_3hcmrs7e_c + atp_c + coa_c --> R_3hcmrs7ecoa_c + amp_c + ppi_c,0.0,1000.0,XP_023470575_1,
ACSPHAC141d5,R 3 Hydroxyacid Acyl CoA Synthetase  C141,R_3htd5e_c + atp_c + coa_c --> R_3htd5coa_c + amp_c + ppi_c,0.0,1000.0,XP_023470575_1,
ACSPHAC142,R 3 Hydroxyacid Acyl CoA Synthetase  C142,R_3htd58e_c + atp_c + coa_c --> R_3htd58coa_c + amp_c + ppi_c,0.0,1000.0,XP_023470575_1,
ACSPHAC160,R 3 Hydroxyacid Acyl CoA Synthetase  C160,R_3hhdca_c + atp_c + coa_c --> R_3hhdcoa_c + amp_c + ppi_c,0.0,1000.0,XP_023470575_1,
ACSPHAC40,R 3 Hydroxyacid Acyl CoA Synthetase  C40,atp_c + bhb_c + coa_c --> 3hbcoa__R_c + amp_c + ppi_c,0.0,1000.0,XP_023470575_1,
ACSPHAC50,R 3 Hydroxyacid Acyl CoA Synthetase  C50,R_3hpt_c + atp_c + coa_c --> R_3hptcoa_c + amp_c + ppi_c,0.0,1000.0,XP_023470575_1,
ACSPHAC60,R 3 Hydroxyacid Acyl CoA Synthetase  C60,R_3hhxa_c + atp_c + coa_c --> R_3hhcoa_c + amp_c + ppi_c,0.0,1000.0,XP_023470575_1,
ACSPHAC70,R 3 Hydroxyacid Acyl CoA Synthetase  C70,R_3hhpa_c + atp_c + coa_c --> R_3hhpcoa_c + amp_c + ppi_c,0.0,1000.0,XP_023470575_1,
ACSPHAC80,R 3 Hydroxyacid Acyl CoA Synthetase  C80,R_3hocta_c + atp_c + coa_c --> R_3hocoa_c + amp_c + ppi_c,0.0,1000.0,XP_023470575_1,
ACSPHAC90,R 3 Hydroxyacid Acyl CoA Synthetase  C90,R_3hnonaa_c + atp_c + coa_c --> R_3hnonacoa_c + amp_c + ppi_c,0.0,1000.0,XP_023470575_1,
ACSPHACP100,R 3 Hydroxyacid Acyl CoA Synthetase  Phenyl C100,R_3hpdeca_c + atp_c + coa_c --> R_3hpdecacoa_c + amp_c + ppi_c,0.0,1000.0,XP_023470575_1,
ACSPHACP40,R 3 Hydroxyacid Acyl CoA Synthetase  Phenyl C40,R_3hpba_c + atp_c + coa_c --> R_3hpbcoa_c + amp_c + ppi_c,0.0,1000.0,XP_023470575_1,
ACSPHACP50,R 3 Hydroxyacid Acyl CoA Synthetase  Phenyl C50,R_3hppta_c + atp_c + coa_c --> R_3hpptcoa_c + amp_c + ppi_c,0.0,1000.0,XP_023470575_1,
ACSPHACP60,R 3 Hydroxyacid Acyl CoA Synthetase  Phenyl C60,R_3hphxa_c + atp_c + coa_c --> R_3hphxacoa_c + amp_c + ppi_c,0.0,1000.0,XP_023470575_1,
ACSPHACP70,R 3 Hydroxyacid Acyl CoA Synthetase  Phenyl C70,R_3hphpa_c + atp_c + coa_c --> R_3hphpcoa_c + amp_c + ppi_c,0.0,1000.0,XP_023470575_1,
ACSPHACP80,R 3 Hydroxyacid Acyl CoA Synthetase  Phenyl C80,R_3hpocta_c + atp_c + coa_c --> R_3hpoctacoa_c + amp_c + ppi_c,0.0,1000.0,XP_023470575_1,
ACSPHACP90,R 3 Hydroxyacid Acyl CoA Synthetase  Phenyl C90,R_3hpnona_c + atp_c + coa_c --> R_3hpnonacoa_c + amp_c + ppi_c,0.0,1000.0,XP_023470575_1,
ACSPHACT40,R 3 Hydroxyacid Acyl CoA Synthetase  Acetylthio C40,R_3h4atba_c + atp_c + coa_c --> R_3h4atbcoa_c + amp_c + ppi_c,0.0,1000.0,XP_023470575_1,
ACSPHACT60,R 3 Hydroxyacid Acyl CoA Synthetase  Acetylthio C60,R_3h6atha_c + atp_c + coa_c --> R_3h6athcoa_c + amp_c + ppi_c,0.0,1000.0,XP_023470575_1,
ACTD,Acetoin dehydrogenase,actn__R_c + nad_c --> diact_c + h_c + nadh_c,0.0,1000.0,XP_023462179_1,
ACTD2,Acetoin dehydrogenase,actn__R_c + coa_c + nad_c --> acald_c + accoa_c + h_c + nadh_c,0.0,1000.0,XP_023465291_1,
ACTD_1,,diact_c + h_c + nadh_c --> actn__R_c + nad_c,0.0,1000.0,XP_023463443_1,
ACTDa,Acetoin dehydrogenase,actn__R_c + nadp_c --> diact_c + h_c + nadph_c,0.0,1000.0,XP_023462179_1,
ACTNdiff,R acetoin diffusion,actn__R_e <=> actn__R_c,-1000.0,1000.0,,
ACt2r,Acetate reversible transport via proton symport,ac_e + h_e --> ac_c + h_c,0.0,1000.0,XP_023466247_1 or XP_023468810_1 or XP_023470959_1,
ACt2rpp,Acetate reversible transport via proton symport (periplasm),ac_p + h_p --> ac_c + h_c,0.0,1000.0,XP_023463752_1,
ACtex,Acetate transport via diffusion (extracellular to periplasm),ac_e <=> ac_p,-1000.0,1000.0,,
ACtr,Acetate transporter,ac_e --> ac_c,0.0,1000.0,XP_023471100_1,
ADA,Adenosine deaminase,adn_c + h2o_c + h_c --> ins_c + nh4_c,0.0,1000.0,XP_023463379_1 or XP_023464581_1,
ADAPAT,"E N-acetyl-L,L-diaminopimelate aminotransferase",glu__L_c + nal2a6o_c <=> akg_c + n6all26d_c,-1000.0,1000.0,XP_023464704_1,
ADCL,4-aminobenzoate synthase,4adcho_c --> 4abz_c + h_c + pyr_c,0.0,1000.0,XP_023461764_1 or XP_023463832_1,
ADCPS1,Adenosylcobinamide-phosphate synthase,adcobhex_c + appl_c + atp_c --> adocbi_c + adp_c + h_c + pi_c,0.0,1000.0,XP_023469256_1,
ADCPS2,Adenosylcobinamide-phosphate synthase,adcobhex_c + applp_c + atp_c --> adocbip_c + adp_c + h_c + pi_c,0.0,1000.0,XP_023469256_1,
ADCS,4-amino-4-deoxychorismate synthase,chor_c + gln__L_c --> 4adcho_c + glu__L_c,0.0,1000.0,XP_023461764_1 or XP_023462313_1,
ADEt2rpp,Adenine transport via proton symport (reversible) (periplasm),ade_p + h_p --> ade_c + h_c,0.0,1000.0,XP_023461139_1 or XP_023461668_1 or XP_023463382_1 or XP_023466832_1,
ADEtex,Adenine transport via diffusion (extracellular to periplasm),ade_e <=> ade_p,-1000.0,1000.0,,
ADK1,Adenylate kinase,amp_c + atp_c <=> 2.0 adp_c,-1000.0,1000.0,XP_023462666_1 or XP_023463380_1 or XP_023466906_1,
ADK2,Adenylate kinase (Inorganic triphosphate),amp_c + pppi_c <=> adp_c + ppi_c,-1000.0,1000.0,XP_023463380_1,
ADK2_1,Adenylate kinase (Inorganic triphosphate),amp_c + pppi_c <=> adp_c + ppi_c,-1000.0,1000.0,,
ADK3,Adentylate kinase (GTP),amp_c + gtp_c <=> adp_c + gdp_c,-1000.0,1000.0,XP_023462666_1 or XP_023463380_1,
ADK4,Adentylate kinase (ITP),amp_c + itp_c <=> adp_c + idp_c,-1000.0,1000.0,XP_023462666_1 or XP_023463380_1,
ADMDC,Adenosylmethionine decarboxylase,amet_c + h_c --> ametam_c + co2_c,0.0,1000.0,XP_023471438_1,
ADNCYC,Adenylate cyclase,atp_c --> camp_c + ppi_c,0.0,1000.0,XP_023461689_1 or XP_023468913_1 or XP_023471265_1,
ADNK1,Adenosine kinase,adn_c + atp_c --> adp_c + amp_c + h_c,0.0,1000.0,XP_023462507_1 or XP_023463380_1 or XP_023467758_1,
ADOCBIAH,MNXR85327,adocbi_c + h2o_c <=> adcobhex_c + appl_c,-1000.0,1000.0,,
ADPGLC,ADPglucose diphosphatase,adpglc_c + h2o_c --> amp_c + g1p_c + 2.0 h_c,0.0,1000.0,XP_023461643_1,
ADPRDP,ADPribose diphosphatase,adprib_c + h2o_c --> amp_c + 2.0 h_c + r5p_c,0.0,1000.0,XP_023461643_1 or XP_023463385_1 or XP_023466221_1,
ADPT,Adenine phosphoribosyltransferase,ade_c + prpp_c --> amp_c + ppi_c,0.0,1000.0,XP_023465893_1,
ADSELK,Adenylyl-selenate kinase,adsel_c + atp_c --> 3padsel_c + adp_c + h_c,0.0,1000.0,XP_023467052_1,
ADSELR,Phosphoadenylyl selenate reductase  thioredoxin,3padsel_c + trdrd_c --> 2.0 h_c + pap_c + slnt_c + trdox_c,0.0,1000.0,XP_023462162_1,
ADSK,Adenylyl-sulfate kinase,aps_c + atp_c --> adp_c + h_c + paps_c,0.0,1000.0,XP_023463367_1 or XP_023467052_1 or XP_023470884_1,
ADSL1r,Adenylsuccinate lyase,dcamp_c <=> amp_c + fum_c,-1000.0,1000.0,XP_023461953_1,
ADSL2r,Adenylosuccinate lyase,25aics_c <=> aicar_c + fum_c,-1000.0,1000.0,XP_023461953_1,
ADSS,Adenylosuccinate synthase,asp__L_c + gtp_c + imp_c --> dcamp_c + gdp_c + 2.0 h_c + pi_c,0.0,1000.0,XP_023469095_1,
ADtr,"Acetamide transport, extracellular",ad_e --> ad_c,0.0,1000.0,,
AGDC,N-acetylglucosamine-6-phosphate deacetylase,acgam6p_c + h2o_c --> ac_c + gam6p_c,0.0,1000.0,XP_023464352_1,
AGM3PH,"N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide beta -1,4-N-acetylglucosaminidase",anhgm3p_c + h2o_c --> acgam_c + anhm3p_c,0.0,1000.0,XP_023471070_1,
AGM3Pt2pp,GlcNAc-anhMurNAc tripeptide transport in via proton symport (periplasm),anhgm3p_p + h_p --> anhgm3p_c + h_c,0.0,1000.0,,
AGM4PH,"N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide beta -1,4-N-acetylglucosaminidase",anhgm4p_c + h2o_c --> acgam_c + anhm4p_c,0.0,1000.0,XP_023471070_1,
AGM4Pt2pp,GlcNAc-anhMurNAc tetrapeptide transport in via proton symport (periplasm),anhgm4p_p + h_p --> anhgm4p_c + h_c,0.0,1000.0,,
AGMDA,Agmatine deaminase,agm_c + h2o_c --> Ncbmpts_c + nh4_c,0.0,1000.0,,
AGMH,"N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl beta -1,4-N-acetylglucosaminidase",anhgm_c + h2o_c --> acgam_c + anhm_c,0.0,1000.0,XP_023471070_1,
AGMPTRCtpp,Agmatine/putrescine antiporter (periplasm),agm_p + ptrc_c <=> agm_c + ptrc_p,-1000.0,1000.0,,
AGMT,Agmatinase,agm_c + h2o_c --> ptrc_c + urea_c,0.0,1000.0,XP_023461326_1,
AGMt2pp,GlcNAc-anhMurNAc transport in via proton symport (periplasm),anhgm_p + h_p --> anhgm_c + h_c,0.0,1000.0,,
AGMtex,Agmatine transport via diffusion (extracellular to periplasm),agm_e <=> agm_p,-1000.0,1000.0,,
AGPAT120,1-tetradecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C12:0),1ddecg3p_c + ddcaACP_c --> ACP_c + pa120_c,0.0,1000.0,,
AGPAT141,1-tetradec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C14:1),1tdec7eg3p_c + tdeACP_c --> ACP_c + pa141_c,0.0,1000.0,,
AGPAT161,1-hexadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C16:1),1hdec9eg3p_c + hdeACP_c --> ACP_c + pa161_c,0.0,1000.0,,
AGTi,Alanine glyoxylate aminotransferase  irreversible,ala__L_c + glx_c <=> gly_c + pyr_c,-1000.0,1000.0,XP_023471602_1,
AHCi,Adenosylhomocysteinase,ahcys_c + h2o_c <=> adn_c + hcys__L_c,-1000.0,1000.0,XP_023461415_1,
AHSERL,O acetylhomoserine  thiol  lyase,achms_c + ch4s_c --> ac_c + h_c + met__L_c,0.0,1000.0,XP_023468536_1,
AHSERL2,O acetylhomoserine  thiol  lyase,achms_c + h2s_c --> ac_c + h_c + hcys__L_c,0.0,1000.0,XP_023468536_1,
AICART,Phosphoribosylaminoimidazolecarboxamide formyltransferase,10fthf_c + aicar_c <=> fprica_c + thf_c,-1000.0,1000.0,XP_023462717_1,
AIRCr,Phosphoribosylaminoimidazole carboxylase,air_c + co2_c <=> 5aizc_c + h_c,-1000.0,1000.0,XP_023464435_1,
AKGt2r,2 oxoglutarate reversible transport via symport,akg_e + h_e --> akg_c + h_c,0.0,1000.0,XP_023464673_1,
AKP1,Alkaline phosphatase  Dihydroneopterin,ahdt_c + 3.0 h2o_c --> dhnpt_c + 2.0 h_c + 3.0 pi_c,0.0,1000.0,XP_023470885_1,
AKP1_2,Alkaline phosphatase (Dihydroneopterin),ahdt_c + 3.0 h2o_c --> dhnpt_c + 2.0 h_c + 3.0 pi_c,0.0,1000.0,XP_023470649_1,
AL4D,,arabl__D_c + nad_c --> h_c + nadh_c + xylu__D_c,0.0,1000.0,XP_023463443_1,
ALAALAr,D-alanine-D-alanine ligase (reversible),2.0 ala__D_c + atp_c <=> adp_c + alaala_c + h_c + pi_c,-1000.0,1000.0,,
ALAALAtex,D-alanyl-D-alanine (DalaDala) transport via diffusion (extracellular to periplasm),alaala_e <=> alaala_p,-1000.0,1000.0,,
ALAGLUE,L-alanyl-gamma-glutamate epimerase,LalaDglu_c <=> LalaLglu_c,-1000.0,1000.0,,
ALAR,Alanine racemase,ala__L_c <=> ala__D_c,-1000.0,1000.0,XP_023461947_1 or XP_023469345_1,
ALAS,,gly_c + h_c + succoa_c <=> 5aop_c + co2_c + coa_c,-1000.0,1000.0,,
ALATA_L,L-alanine transaminase,akg_c + ala__L_c <=> glu__L_c + pyr_c,-1000.0,1000.0,XP_023462301_1 or XP_023466945_1,
ALAabc,L-alanine transport via ABC system,ala__L_e + atp_c + h2o_c --> adp_c + ala__L_c + h_c + pi_c,0.0,1000.0,XP_023463336_1,
ALAt4,Alanine-Sodium symporter,ala__L_e + na1_e --> ala__L_c + na1_c,0.0,1000.0,XP_023468382_1,
ALCD1,Alcohol dehydrogenase (methanol),meoh_c + nad_c <=> fald_c + h_c + nadh_c,-1000.0,1000.0,XP_023467130_1 or XP_023467655_1 or XP_023468755_1,
ALCD19,Alcohol dehydrogenase (glycerol),glyald_c + h_c + nadh_c <=> glyc_c + nad_c,-1000.0,1000.0,XP_023467655_1 or XP_023471614_1,
ALCD19y,Alcohol dehydrogenase  glycerol  NADP,glyald_c + h_c + nadph_c <=> glyc_c + nadp_c,-1000.0,1000.0,XP_023462622_1 or XP_023463944_1 or XP_023464245_1 or XP_023468916_1 or XP_023470756_1,
ALCD22_L,Alcohol dehydrogenase (L-lactaldehyde),lald__L_c + nad_c <=> h_c + mthgxl_c + nadh_c,-1000.0,1000.0,XP_023467655_1 or XP_023468755_1,
ALCD2ir,Alcohol dehydrogenase  reverse rxn  acetaldehyde   ethanol,acald_c + h_c + nadh_c <=> etoh_c + nad_c,-1000.0,1000.0,XP_023463944_1 or XP_023467655_1 or XP_023471614_1,
ALCD2x,Alcohol dehydrogenase (ethanol),etoh_c + nad_c <=> acald_c + h_c + nadh_c,-1000.0,1000.0,XP_023467655_1,
ALCD2y,"Alcohol dehydrogenase (ethanol, NADP)",etoh_c + nadp_c <=> acald_c + h_c + nadph_c,-1000.0,1000.0,XP_023463944_1 or XP_023464245_1 or XP_023465295_1 or XP_023469080_1,
ALDD1,Aldehyde dehydrogenase  formaldehyde  NAD,fald_c + h2o_c + nad_c --> for_c + 2.0 h_c + nadh_c,0.0,1000.0,XP_023463741_1 or XP_023463944_1 or XP_023464136_1,
ALDD19xr,"Aldehyde dehydrogenase (phenylacetaldehyde, NAD)",h2o_c + nad_c + pacald_c <=> 2.0 h_c + nadh_c + pac_c,-1000.0,1000.0,XP_023463219_1 or XP_023463260_1 or XP_023464136_1 or XP_023466483_1 or XP_023469229_1,
ALDD20x,"Aldehyde dehydrogenase (indole-3-acetaldehyde, NAD)",h2o_c + id3acald_c + nad_c --> 2.0 h_c + ind3ac_c + nadh_c,0.0,1000.0,XP_023463229_1 or XP_023463260_1 or XP_023466483_1 or XP_023469229_1,
ALDD20y,Aldehyde dehydrogenase  indole 3 acetaldehyde  NADP,h2o_c + id3acald_c + nadp_c --> 2.0 h_c + ind3ac_c + nadph_c,0.0,1000.0,XP_023463219_1 or XP_023463229_1,
ALDD2x,"Aldehyde dehydrogenase (acetaldehyde, NAD)",acald_c + h2o_c + nad_c --> ac_c + 2.0 h_c + nadh_c,0.0,1000.0,XP_023463219_1 or XP_023463229_1 or XP_023463260_1 or XP_023464136_1 or XP_023466483_1 or XP_023469229_1,
ALDD2y,"Aldehyde dehydrogenase (acetaldehyde, NADP)",acald_c + h2o_c + nadp_c --> ac_c + 2.0 h_c + nadph_c,0.0,1000.0,XP_023463219_1 or XP_023463229_1 or XP_023463260_1 or XP_023463457_1 or XP_023465295_1 or XP_023469229_1 or XP_023471501_1,
ALDD3,Aldehyde dehydrogenase  propanal  NAD,h2o_c + nad_c + ppal_c --> 2.0 h_c + nadh_c + ppa_c,0.0,1000.0,XP_023464136_1,
ALDD31_1,Aldehyde dehydrogenase  aminoacetaldehyde  NAD,amacald_c + h2o_c + nad_c --> gly_c + 2.0 h_c + nadh_c,0.0,1000.0,XP_023464136_1,
ALDD3y,"Aldehyde dehydrogenase (propanal, NADP)",h2o_c + nadp_c + ppal_c --> 2.0 h_c + nadph_c + ppa_c,0.0,1000.0,XP_023465295_1,
ALDD4,"Aldehyde dehydrogenase (butanal, NAD)",btal_c + h2o_c + nad_c --> but_c + 2.0 h_c + nadh_c,0.0,1000.0,XP_023464136_1,
ALDD4x,Aldehyde dehydrogenase  methylmalonate semialdehyde  NAD,h2o_c + mmalsa__S_c + nad_c --> 2.0 h_c + mmal_c + nadh_c,0.0,1000.0,XP_023464136_1,
ALDH_1,,h2o_c + mmtsa_c + nad_c <=> 2.0 h_c + mmal_c + nadh_c,-1000.0,1000.0,,
ALDR,,arab__D_c + h_c + nadph_c --> arabl__D_c + nadp_c,0.0,1000.0,,
ALKP,Alkaline phosphatase,dhap_c + h2o_c --> dha_c + pi_c,0.0,1000.0,XP_023461720_1,
ALKP_1,Alkaline phosphatase,dhap_c + h2o_c --> dha_c + pi_c,0.0,1000.0,XP_023470649_1,
ALLTAHr,Allantoate amidinohydrolase  reversible,alltt_c + h2o_c <=> urdglyc_c + urea_c,-1000.0,1000.0,XP_023461625_1,
ALLTN,Allantoinase,alltn_c + h2o_c --> alltt_c + h_c,0.0,1000.0,XP_023466490_1,
ALR2,Aldose reductase (methylglyoxal),h_c + mthgxl_c + nadph_c --> acetol_c + nadp_c,0.0,1000.0,XP_023462622_1 or XP_023464245_1 or XP_023464310_1 or XP_023468152_1 or XP_023469080_1 or XP_023469469_1 or XP_023470710_1 or XP_023471497_1,
ALR3,Aldose reductase (acetol),acetol_c + h_c + nadph_c --> 12ppd__S_c + nadp_c,0.0,1000.0,XP_023462622_1 or XP_023464245_1 or XP_023468152_1 or XP_023469080_1,
AM3PA,Anhydrous-N-Acetylmuramyl-tripeptide amidase,anhm3p_c + h2o_c --> LalaDgluMdap_c + anhm_c,0.0,1000.0,,
AM4PCP,"Anhydrous-N-Acetylmuramyl-tetrapeptide L,D-carboxypeptidase",anhm4p_c + h2o_c --> ala__D_c + anhm3p_c,0.0,1000.0,,
AMID_1,Acetamidase,ad_c + h2o_c --> ac_c + nh4_c,0.0,1000.0,XP_023464420_1,
AMMQLT8,S-adenosylmethione:2-demthylmenaquinole methyltransferase (menaquinone 8),2dmmql8_c + amet_c --> ahcys_c + h_c + mql8_c,0.0,1000.0,XP_023463073_1 or XP_023463664_1,
AMMQT8_2,S-adenosylmethione:2-demethylmenaquinone methyltransferase,2dmmq8_c + amet_c --> ahcys_c + h_c + mqn8_c,0.0,1000.0,XP_023466185_1,
AMPN,AMP nucleosidase,amp_c + h2o_c --> ade_c + r5p_c,0.0,1000.0,XP_023467186_1,
